she said, "so I'm going." So, I	came	in, from where I was washing, I went in, and I didn't see what the guerrillas did with themselves, because I didn't see, they were in front, but since I went it, I didn't see. Then, you know, that in order to keep yourself out of trouble, you go in and don't, then they come, or, that was another time, that I suffered a terrible threat when the soldiers come through.	come	went	came	drove	walked	arrived	OANC_spoken	spoken	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	3	37	8	0.52366648130032	bert_base_bert_large_distilbert_gpt2_base_gpt2_large_gpt2_med_gpt2_xl_roberta
A better topic to examine is why the price of Windows 95 hasn't	come	down in three years on the market. My	come	gone	come	driven	walked	arrived	OANC_written	written	#journal#	journal_ArticleIP_3918.txt	5	29977	8	0.33128497573239996	bert_base_bert_large_distilbert_gpt2_base_gpt2_med_gpt2_xl_gpt_roberta
well i heard tonight on the news that he is willing to come down on his yeah that he was willing to come down a little bit and uh if the Rangers will	go	up a little bit yes and the Rangers	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3763-ms98-a-trans.txt	1	13081	8	0.3540999817273534	bert_base_bert_large_distilbert_gpt2_base_gpt2_med_gpt2_xl_roberta_txl
Well, they always say that some of the bad things are what stands out and not necessarily a bad thing but it is one of my best memories is, ah. Well my dad was diagnosed with cancer right before baseball season my senior year and it didn't keep him from	coming	to any of the baseball games though. I can remember him just in, in the months prior, just prior to when he died, it was like it took every ounce of energy he had to show up at the baseball games, but nothing kept him from showing up.	come	going	coming	driving	walking	arriving	OANC_spoken	spoken	#face-to-face#	face-to-face_SheltonMichael.txt	2	4510	8	0.23691269315260702	bert_base_bert_large_distilbert_gpt2_base_gpt2_large_gpt2_xl_gpt_txl
OK. Um, and what happens is as the settlers move in, he actually finds um, because he doesn't want to take people, you know, from his own tribe's arm but he needs an arm so he's spending all of eternity hunting for his arm and, um, as, you know, time	comes	on and the settlers start in, the region settlers. Uh-huh.	come	goes	comes	drives	walks	arrives	OANC_spoken	spoken	#face-to-face#	face-to-face_HodgesSamuel.txt	4	3690	8	0.7161887312761327	bert_base_bert_large_distilbert_gpt2_base_gpt2_large_gpt2_med_gpt2_xl_roberta
“Ok, but Seth, this is our opportunity to finally meet them. They decorated their house with orange lights for Halloween, their porch lights are on, they’re reaching out for the first time, don’t spoil it with your ignorant assumptions. I’m taking our boy over there for trick or treat and you’re going to hand out candy. End of discussion.” “Look. Abbey. Their cars haven’t moved in four months! Do these weirdos have jobs? Lives? A god-damn grocery list!? If you’re going then I’m	coming	too.” Abbey, depleted from the argument, compromises. “Fine, put a bowl of candy on the steps, lock up, and let’s go.” Her boy sheepishly enters the room in his pumpkin suit and attaches to her leg. “Are you an’ daddy fighting?” He sniffles.	come	going	coming	driving	walking	arriving	masc_written	written	#ficlets#	ficlets_1400.txt	2	46769	8	0.6167206647348018	bert_base_bert_large_gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt_roberta
and craft questions is more profound than the power to choose and craft answers--and with that power	goes	responsibility. When the question is as controversial as the answer, journalists who report the exact answer and who	go	goes	comes	drives	walks	arrives	OANC_written	written	#journal#	journal_ArticleIP_33709.txt	4	36239	8	0.9105595033995818	bert_base_bert_large_gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt_roberta
i took my son to a day care one time when he was just you know just uh not even three months old and uh you know it was a desperate thing and uh when my husband	went	to pick him up she he said that the baby had been crying the whole time he was asleep but you know how they cry in their sleep yeah	go	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw2056-ms98-a-trans.txt	3	24426	8	0.2973383527543188	bert_base_bert_large_distilbert_gpt2_base_gpt2_large_gpt2_med_gpt_roberta
I'm told that every now and then a memo would	arrive	from above, demanding a TV Guide -type precis for the next episode. Since the episode might well not have been written	arrive	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_23471.txt	1	26901	8	0.2785316324010912	bert_base_bert_large_distilbert_gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
told were some stories but, but they usually talk about past experiences uh, when they were growing up uh, when they were courting, and uh, during their early years of marriage, and uh, this kind of thing. I can remember uh, some of those stories now, uh, my mother would tell the story of a my uh, great grandmother, my grandmother sitting in the door of living room, when uh, my daddy would	go	to see her, before they	go	go	come	drive	walk	arrive	OANC_spoken	spoken	#face-to-face#	face-to-face_WenlyRichard.txt	1	6880	8	0.4952672958813614	bert_base_distilbert_gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt_txl
hostage in Edo. All roads into Edo, the most famous being the Tokaido Highway, had checkpoints for guns coming in and for wives	going	out.	go	going	coming	driving	walking	arriving	OANC_written	written	#travel_guides#	travel_guides_berlitz1_HistoryJapan.txt	2	44673	8	0.30028233876793664	bert_base_bert_large_distilbert_gpt2_large_gpt2_med_gpt2_xl_gpt_roberta
Washington DC was only six percent and where i moved from Virginia was only four and a half percent and i can tell you we were upset when it	went	to four and a half i know	go	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw3782-ms98-a-trans.txt	3	26327	8	0.22226194671586236	bert_base_bert_large_gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt_txl
uh-huh and they have ceiling fans in the rooms and it's it's a pretty nice setup um and of course it's real convenient because it is right there at work i think if i had to	come	home and then go somewhere i'd never make it yeah	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2667-ms98-a-trans.txt	1	2214	8	0.20885272877565908	bert_base_bert_large_distilbert_gpt2_base_gpt2_large_gpt2_xl_gpt_txl
He came, he opened the door and I remember looking back and seeing the expression on his face, and I could tell that he was disappointed. He wasn't happy with me, but I wasn't, I wasn't really sure if what I had done was really, really wrong I just knew that he wasn't very happy about what was going on by the way he opened the door and by the way he told me I needed to	come	into the house, and I, I came over there and I stepped up and I didn't even say, "Bye," to my friend and was probably not into that kind of thing I didn't really notice at that time probably I just went into the house. And Dad said he had noticed, he had seen me throwing tomatoes in Mrs. Faulk's yard, so he told me that I was in trouble and I was going to get a spanking, and, um, I was kind of uh, uh looking for an out so I was smart enough to say, "Hey Dad!	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#face-to-face#	face-to-face_FarrowThomas.txt	1	1309	8	0.26484717167369914	bert_base_bert_large_distilbert_gpt2_base_gpt2_large_gpt2_xl_roberta_txl
so she would just substitute once or twice a week you know just for that little extra money when we were in school then we would just	come	home and just be you know go to a neighbor's house for an hour then she'd be home but she wouldn't do that every day right	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw2552-ms98-a-trans.txt	1	2068	8	0.2654810856851589	bert_base_bert_large_distilbert_gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
um-hum a lunch hour and go to lunch from like twelve to two and go to a movie and just	come	back to my office i don't blame you	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#telephone#	telephone_sw3556-ms98-a-trans.txt	1	2972	8	0.14436264648581684	bert_base_bert_large_distilbert_gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
one of my daughters once was out of school with Mono in her junior year i think it was and she had a home teacher for like four hours a week and when she	went	back in six weeks she was ahead is that right oh my gosh	go	went	came	drove	walked	arrived	OANC_spoken	spoken	#telephone#	telephone_sw4733-ms98-a-trans.txt	3	26830	8	0.2907286593140686	bert_base_bert_large_distilbert_gpt2_base_gpt2_large_gpt2_med_gpt2_xl_roberta
America. Did the ancestors of the Indians really come from Asia over the Aleutian land bridge? Or did they	arrive	after an earlier migration or settlement of Indo-Europeans from Central Asia, or early Europeans? Could	arrive	go	come	drive	walk	arrive	OANC_written	written	#journal#	journal_ArticleIP_2134.txt	1	26896	8	0.4906237954487307	bert_base_gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt_roberta_txl
um i think sometimes it's good for people outside they get a different perspective uh perspective on an issue and stuff so yeah i don't see any problem with outsiders	going	in and getting a little bit involved i think though that it should still be uh sort of up to the majority in the area i don't know on something like that they wouldn't really vote on it or anything though what do you think Gates should resign	go	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw2413-ms98-a-trans.txt	2	17331	8	0.25796614041814	bert_base_bert_large_distilbert_gpt2_base_gpt2_large_gpt2_med_gpt2_xl_roberta
right right and and some people some of the older people today uh their husband's handled all the finances so now they find themselves left out in the cold and they're really really not savvy as far as it	comes	to finances to handling their own personal affairs um-hum	come	goes	comes	drives	walks	arrives	OANC_spoken	spoken	#telephone#	telephone_sw2937-ms98-a-trans.txt	4	4064	8	0.7176327708224945	bert_base_bert_large_distilbert_gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt
well i guess mainly because um it's i well like there's two sides to it i guess um one is that um if you're	coming	to work under the influence of any sort of drug alcohol whatever or you know even if it's smoking inhibits you know your ability to function then	come	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw4765-ms98-a-trans.txt	2	5226	8	0.2624586205988477	bert_base_bert_large_gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt_roberta
One of the wife's brothers had come. When, all of a sudden, at daybreak, my, my brother	went	to, to bring a, to the well close by there, two jugs of water, his wife and he, and I stayed in the house, making coffee. That, the sun hadn't come up yet, it was still like, five in the morning.	go	went	came	drove	walked	arrived	OANC_spoken	spoken	#face-to-face#	face-to-face_ArguetaBertila-ENG.txt	3	24081	8	0.13420384935572416	bert_base_gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt_roberta_txl
um, I'm scared," so I'm like "OK Jennifer", and she made me a pallet at the end of her bed and we were we were asleep and I was almost asleep and all of the sudden we heard this noise and it sounded like it came from the bed, and Jennifer said, "Tabatha I hope that was you," and I said "no I was hoping that that was one of y'all," and she said, "No, it came from down there," and I said, "No, it came from up there". Well, she looked at the clock and she's like, "Tabatha, get up get up now and	come	in the living room," and we went in the living room and sh, and I'm like, "What Jennifer", you know I wanted to go to sleep, and um, she said, "Did you see what time it was?" And I said, "No I didn't see what time it was," and she said, "It was 2:15," well at the time that meant nothing to me, but um, she explained to me and later we watched the Amityville Horrors, and then it really started making sense to me, and speaking of Amityville Horrors, my house	come	go	come	drive	walk	arrive	OANC_spoken	spoken	#face-to-face#	face-to-face_LloydTabatha.txt	1	1373	8	0.2758634359327104	bert_base_bert_large_gpt2_base_gpt2_large_gpt2_med_gpt2_xl_roberta_txl
i know that we have you know really in fact they're they're releasing people uh that are in there for you know not major crimes but uh robberies and assault and things like that and because they don't have room which then they're	coming	back on the streets and of course doing it again and um you know so we're having problems in in that way and i know that there are some cases that uh	come	going	coming	driving	walking	arriving	OANC_spoken	spoken	#telephone#	telephone_sw3247-ms98-a-trans.txt	2	4971	8	0.17415520174966093	bert_base_distilbert_gpt2_base_gpt2_large_gpt2_med_gpt2_xl_gpt_roberta
